,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,312,312,2,424.2594417077176,579.1330049261084,609,315,11,False,0
1,313,313,2,445.26362038664325,575.1546572934974,569,316,11,False,0
2,314,314,2,454.825641025641,594.7145299145299,585,317,11,False,0
3,315,315,2,437.3275039745628,612.8664546899842,629,318,11,False,0
4,316,316,2,414.7772435897436,601.6794871794872,624,319,11,False,0
5,317,317,2,423.86631944444446,583.75,576,320,11,False,0
6,318,318,2,440.8754512635379,590.5487364620939,554,321,11,False,0
7,319,319,2,450.3944805194805,611.3652597402597,616,322,11,False,0
8,320,320,2,430.67462686567166,630.310447761194,670,323,11,False,0
9,321,321,2,418.4795737122558,622.3019538188277,563,324,11,False,0
10,322,322,2,434.3472,608.2,625,325,11,False,0
11,323,323,2,455.93197278911566,615.4557823129252,588,326,11,False,0
