,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,468,468,2,402.66266666666667,669.724,750,471,11,False,0
1,469,469,2,381.28065739570167,669.1314791403287,791,472,11,False,0
2,470,470,2,370.4908376963351,649.5497382198953,764,473,11,False,0
3,471,471,2,386.9985443959243,632.1863173216885,687,474,11,False,0
4,472,472,2,407.0083916083916,647.1846153846154,715,475,11,False,0
5,473,473,2,392.7891332470893,663.5174644243208,773,476,11,False,0
6,474,474,2,369.4993178717599,659.8212824010914,733,477,11,False,0
7,475,475,2,366.121546961326,635.9046961325967,724,478,11,False,0
8,476,476,2,388.0617283950617,631.4212962962963,648,479,11,False,0
9,477,477,2,389.3975240715269,651.7248968363136,727,480,11,False,0
10,478,478,2,369.3623910336239,663.239103362391,803,481,11,False,0
11,479,479,2,354.27131782945736,644.1485788113695,774,482,11,False,0
