,Unnamed: 0,index,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,24,24,1,336.21008403361344,508.0924369747899,238,25,1,False,1,0.0,0.0,0.0,0.0
1,1,25,25,1,322.2093023255814,503.99612403100775,258,26,1,False,1,-14.000781708032036,-4.096312943782152,0.7291326252242514,-14.569489825803622
2,2,26,26,1,308.45098039215685,499.7529411764706,255,27,1,False,1,-27.75910364145659,-8.33949579831932,1.657478761981654,-28.93730791384876
3,3,27,27,1,295.37254901960785,495.9333333333333,255,28,1,False,1,-40.837535014005596,-12.159103641456625,2.3319186187136243,-42.54539014910445
4,4,28,28,1,281.3955555555556,492.80444444444447,225,29,1,False,1,-54.814528478057866,-15.287992530345434,2.125664516887868,-56.86683390379105
5,5,29,29,1,267.22549019607845,490.0751633986928,306,30,1,False,1,-68.98459383753499,-18.017273576097125,1.4858657128538333,-71.28315745762784
6,6,30,30,1,260.95283018867923,489.8459119496856,318,31,1,False,1,-75.25725384493421,-18.24652502510429,0.25054917475064187,-77.43724657349107
7,7,31,31,1,258.9936102236422,490.3130990415335,313,32,1,False,1,-77.21647380997126,-17.779337933256386,-0.6593224784164953,-79.2341717875587
8,8,32,32,1,253.5304659498208,483.6881720430108,279,33,1,False,1,-82.67961808379263,-24.404264931779096,4.513996635257971,-86.08781114489527
9,9,33,33,1,248.13306451612905,475.6532258064516,248,34,1,False,1,-88.07701951748439,-32.43921116833832,11.07398521025894,-93.20531444005937
10,10,34,34,1,242.4203539823009,464.070796460177,226,35,1,False,1,-93.78973005131255,-44.0216405146129,21.010953523214052,-101.45421690960524
11,11,35,35,1,238.6733870967742,453.108870967742,248,36,1,False,1,-97.53669693683923,-54.9835660070479,30.80142141172564,-107.64697961028682
